objectid;nom;raison_sociale;type_reg;categorie;code_noga;branche;activite_detail;adresse;npa;localite;commune;telephone_principal_reg;telephone_secondaire_reg;telephone_site;telephone_final;telephone_source;email_reg;email_site;email_final;email_source;site_internet;site_normalise;scrape_status;pages_verifiees;fax;taille;type_local;complement_localisation;id_etablissement;id_entreprise;num_ide;latitude;longitude;source_principale;date_collecte
30772;Food truck Camion Leon;Food truck Camion Leon;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Saconnex-d'Arve 299;1257;La Croix-de-Rozon;Plan-les-Ouates;+41795029989;;;+41795029989;REG principal;info@camionleon.com;;info@camionleon.com;REG;http://www.camionleon.com;http://www.camionleon.com/;non necessaire;;;3-5 travailleurs;Stand ambulant;;1-4XH-68228;1-4XH-68227;;46.15239139772189;6.123067324959958;SITG REG + site web public si disponible;2026-05-26
27261;Garden & Cooking;Garden & Cooking;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin Marc-CHARROT 2;1228;Plan-les-Ouates;Plan-les-Ouates;+41227713339;;;+41227713339;REG principal;pade@garden-cooking.ch;;pade@garden-cooking.ch;REG;https://www.garden-cooking.ch;https://www.garden-cooking.ch/;non necessaire;;;10-19 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-62521;1-QIIMA;;46.16091347676715;6.105962223655644;SITG REG + site web public si disponible;2026-05-26
103875;GARDEN & COOKING Sàrl;GARDEN & COOKING Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin Marc-CHARROT 2;1228;Plan-les-Ouates;Plan-les-Ouates;+41227713339;;;+41227713339;REG principal;pade@garden-cooking.ch;;pade@garden-cooking.ch;REG;https://www.garden-cooking.ch;https://www.garden-cooking.ch/;non necessaire;;;10-19 travailleurs;;;;1-QIIMA;CHE430413900;46.16091347676715;6.105962223655644;SITG REG + site web public si disponible;2026-05-26
35818;HOT FOOD SERVICES;HOT FOOD SERVICES;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";Food Truck et installations de distributeurs de paninis;Chemin du Pré-Fleuri 14;1228;Plan-les-Ouates;Plan-les-Ouates;+41795491767;;;+41795491767;REG principal;hfs@hotfoodservices.ch;;hfs@hotfoodservices.ch;REG;http://hotfoodservices.ch;http://hotfoodservices.ch/;non necessaire;;;1-2 travailleurs;Stand ambulant;;1-X2H5W;1-4XH-38587;;46.165769869706764;6.10828631775739;SITG REG + site web public si disponible;2026-05-26
72437;HOT FOOD SERVICES Sàrl;HOT FOOD SERVICES Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Pré-Fleuri 14;1228;Plan-les-Ouates;Plan-les-Ouates;+41227431903;;;+41227431903;REG principal;hfs@hotfoodservices.ch;;hfs@hotfoodservices.ch;REG;http://hotfoodservices.ch;http://hotfoodservices.ch/;non necessaire;;;1-2 travailleurs;;;;1-4XH-38587;CHE115992317;46.165769869706764;6.10828631775739;SITG REG + site web public si disponible;2026-05-26
96893;Intenso Restauration SA;Intenso Restauration SA;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Pré-Fleuri 15;1228;Plan-les-Ouates;Plan-les-Ouates;;;;;non trouve;;;;non trouve;;;site absent;;;;;;;1-5P0YJ4;CHE147536343;46.165586283157715;6.108930998673637;SITG REG + site web public si disponible;2026-05-26
75717;JADOMA Sàrl;JADOMA Sàrl;Entreprise;Bar;563001;Bars;;Route de Saint-Julien 122BIS;1228;Plan-les-Ouates;Plan-les-Ouates;;;;;non trouve;;;;non trouve;;;site absent;;;3-5 travailleurs;;;;1-4XH-55291;CHE226887607;46.16929568769313;6.119333881632601;SITG REG + site web public si disponible;2026-05-26
62058;Jungo-Marambe Production;Jungo-Marambe Production;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin de Vers 4;1228;Plan-les-Ouates;Plan-les-Ouates;;;;;non trouve;;;;non trouve;;;site absent;;;Sans travailleur;;;;1-4SL7AB;CHE351452667;46.169064188903754;6.121285721871358;SITG REG + site web public si disponible;2026-05-26
14275;KINNIK Restaurant;KINNIK Restaurant;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Pré-Fleuri 14;1228;Plan-les-Ouates;Plan-les-Ouates;+41227430044;;;+41227430044;REG principal;kinniksarl@bluewin.ch;;kinniksarl@bluewin.ch;REG;;;site absent;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4Q4A3E;1-4XH-52662;;46.165769869706764;6.10828631775739;SITG REG + site web public si disponible;2026-05-26
773;KOPINES;KOPINES;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Pré-Fleuri 5;1228;Plan-les-Ouates;Plan-les-Ouates;+41788123609;;;+41788123609;REG principal;kopines.ch@gmail.com;;kopines.ch@gmail.com;REG;;;site absent;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-EYX5V;1-4Y3HW5;;46.16709668972942;6.107430685991745;SITG REG + site web public si disponible;2026-05-26
5899;L'Atelier Teacup;L'Atelier Teacup;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Bois-Ecard 4;1228;Plan-les-Ouates;Plan-les-Ouates;+41774307145;+41223144346;;+41774307145;REG principal;info@latelierteacup.ch;;info@latelierteacup.ch;REG;https://www.latelierteacup.ch/;https://www.latelierteacup.ch/;non necessaire;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-2E5HRO;1-4DV758;;46.16661926793276;6.131700190950449;SITG REG + site web public si disponible;2026-05-26
8615;L'Essentiel;L'Essentiel;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";"Regroupement emploi sous
1-4XH-89932
Restaurant au RDC";Route de la Galaise 21A;1228;Plan-les-Ouates;Plan-les-Ouates;+41227270100;;;+41227270100;REG principal;info@pro-geneve.ch;;info@pro-geneve.ch;REG;https://pro-geneve.ch/;https://pro-geneve.ch/;non necessaire;;;Sans travailleur;Hôtel/restaurant/bar/dancing;;1-2LUVFS;1-4XH-89840;;46.16568158805931;6.1026374752695745;SITG REG + site web public si disponible;2026-05-26
39059;La Caverne de Jouvence Plan-les-Ouates;La Caverne de Jouvence Plan-les-Ouates;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Bois-Ecard 12B;1228;Plan-les-Ouates;Plan-les-Ouates;+41797641789;;;+41797641789;REG principal;julien@lacavernedejouvence.ch;;julien@lacavernedejouvence.ch;REG;;;site absent;;;;Hôtel/restaurant/bar/dancing;;1-5TGJGJ;1-3PG6GN;;46.167691622252924;6.132814587798438;SITG REG + site web public si disponible;2026-05-26
33421;La Perla Plan-les-Ouates;La Perla Plan-les-Ouates;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Pré-Fleuri 27;1228;Plan-les-Ouates;Plan-les-Ouates;+41228843484;;;+41228843484;REG principal;manfer@bluewin.ch;;manfer@bluewin.ch;REG;http://www.covin.ch;http://www.covin.ch/;non necessaire;;+41228843489;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-89248;1-4XH-89730;;46.16463963302154;6.107504564660101;SITG REG + site web public si disponible;2026-05-26
102932;La Petite Brasserie PLO Sàrl;La Petite Brasserie PLO Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Saint-Julien 176;1228;Plan-les-Ouates;Plan-les-Ouates;+41228800637;;;+41228800637;REG principal;;;;non trouve;https://www.la-petite-brasserie.ch;https://www.la-petite-brasserie.ch/;erreur site: HTTP 404;https://www.la-petite-brasserie.ch/;;3-5 travailleurs;;;;1-BW85Z;CHE434396985;46.16745726422575;6.115158228247053;SITG REG + site web public si disponible;2026-05-26
58554;La Scène à ZBINDEN;La Scène à ZBINDEN;Entreprise;Bar;563001;Bars;;Chemin du Pont-du-Centenaire 118;1228;Plan-les-Ouates;Plan-les-Ouates;;;;;non trouve;;;;non trouve;;;site absent;;;;;;;1-4D4LMV;CHE499926285;46.16868388497791;6.109357349682946;SITG REG + site web public si disponible;2026-05-26
19094;Le Blokk;Le Blokk;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin des Aulx 10;1228;Plan-les-Ouates;Plan-les-Ouates;+41227858585;;;+41227858585;REG principal;t.vailly@epic-restaurant.ch;;t.vailly@epic-restaurant.ch;REG;;;site absent;;+41227947993;10-19 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-28218;1-4XH-99869;;46.168380112935864;6.104430814503594;SITG REG + site web public si disponible;2026-05-26
95665;Le Croissant de Lune Sàrl;Le Croissant de Lune Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin de Vers 13;1228;Plan-les-Ouates;Plan-les-Ouates;;;;;non trouve;;;;non trouve;;;site absent;;;;;;;1-5HHIOW;CHE422148860;46.16771814909085;6.123174250892224;SITG REG + site web public si disponible;2026-05-26
955;Le Ravy;Le Ravy;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin de la Mère-Voie 58;1228;Plan-les-Ouates;Plan-les-Ouates;+41223220555;;;+41223220555;REG principal;;;;non trouve;https://www.leravy.ch;https://www.leravy.ch/;erreur site: HTTP 404;https://www.leravy.ch/;;;Hôtel/restaurant/bar/dancing;;1-ASRXD;1-4XH-44703;;46.17108630449401;6.112416608503885;SITG REG + site web public si disponible;2026-05-26
86555;Le Tambour Major SNC;Le Tambour Major SNC;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Saint-Julien 187;1228;Plan-les-Ouates;Plan-les-Ouates;+41227711063;;;+41227711063;REG principal;;;;non trouve;https://tambour-major.business.site;https://tambour-major.business.site/;erreur site: HTTP 404;https://tambour-major.business.site/;;Sans travailleur;;;;1-4XH-85982;CHE296403297;46.164742983302375;6.11028218135557;SITG REG + site web public si disponible;2026-05-26
96992;"Los Compadres, Grether Elsa";"Los Compadres, Grether Elsa";Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route du Vélodrome 96;1228;Plan-les-Ouates;Plan-les-Ouates;;;;;non trouve;;;;non trouve;;;site absent;;;;;;;1-5OURJO;CHE466435276;46.171354102100025;6.110196399857782;SITG REG + site web public si disponible;2026-05-26
29807;Lusitano;Lusitano;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Pont-du-Centenaire 118;1228;Plan-les-Ouates;Plan-les-Ouates;+41227432700;;;+41227432700;REG principal;nuno.ferreira.rodrigues@hotmail.ch;;nuno.ferreira.rodrigues@hotmail.ch;REG;;;site absent;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-75625;1-4XH-75624;;46.16868388497791;6.109357349682946;SITG REG + site web public si disponible;2026-05-26
82825;Lusitano SNC;Lusitano SNC;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Pont-du-Centenaire 118;1228;Plan-les-Ouates;Plan-les-Ouates;+41227432700;;;+41227432700;REG principal;;;;non trouve;;;site absent;;;3-5 travailleurs;;;;1-4XH-75624;CHE497754174;46.16868388497791;6.109357349682946;SITG REG + site web public si disponible;2026-05-26
100145;Mafalda Maria Pereira Colacio;Mafalda Maria Pereira Colacio;Entreprise;Bar;563001;Bars;;Chemin du Pont-du-Centenaire 109;1228;Plan-les-Ouates;Plan-les-Ouates;;;;;non trouve;;;;non trouve;;;site absent;;;;;;;1-5RCS3A;CHE263818007;46.170743581446516;6.10859277376825;SITG REG + site web public si disponible;2026-05-26
77001;MeliFritz Sàrl;MeliFritz Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Bardonnex 10;1228;Plan-les-Ouates;Plan-les-Ouates;+41223011971;;;+41223011971;REG principal;;;;non trouve;;;site absent;;;;;;;1-4XH-56094;CHE394860945;46.164565241177804;6.110675959851264;SITG REG + site web public si disponible;2026-05-26
6213;Mezze Factory;Mezze Factory;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue du Champ-Blanchod 4;1228;Plan-les-Ouates;Plan-les-Ouates;+41227009911;;;+41227009911;REG principal;hello@mezzefactory.ch;;hello@mezzefactory.ch;REG;https://mezze-factory.jimdosite.com;https://mezze-factory.jimdosite.com/;non necessaire;;;6-9 travailleurs;Hôtel/restaurant/bar/dancing;Bâtiment l'Atelier;1-1W5HNW;1-1IK15S;;46.166302655923694;6.108907651091699;SITG REG + site web public si disponible;2026-05-26
46631;Mezze Factory Sàrl;Mezze Factory Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue du Champ-Blanchod 4;1228;Plan-les-Ouates;Plan-les-Ouates;+41227009911;;;+41227009911;REG principal;hello@mezzefactory.ch;;hello@mezzefactory.ch;REG;https://mezze-factory.jimdosite.com;https://mezze-factory.jimdosite.com/;non necessaire;;;10-19 travailleurs;;;;1-1IK15S;CHE448942003;46.166302655923694;6.108907651091699;SITG REG + site web public si disponible;2026-05-26
55720;Mira Courelas;Mira Courelas;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Pont-du-Centenaire 140;1228;Plan-les-Ouates;Plan-les-Ouates;;;;;non trouve;;;;non trouve;;;site absent;;;1-2 travailleurs;;;;1-3R3EPK;CHE397177394;46.16677718297192;6.110813528817017;SITG REG + site web public si disponible;2026-05-26
55453;NEO CARLAT Sàrl;NEO CARLAT Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Daru 13;1228;Plan-les-Ouates;Plan-les-Ouates;;;;;non trouve;;;;non trouve;;;site absent;;;3-5 travailleurs;;;;1-3MTKTA;CHE227153471;46.16513529051879;6.112531387893474;SITG REG + site web public si disponible;2026-05-26
34268;Paristanbul Café;Paristanbul Café;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Saint-Julien 119;1228;Plan-les-Ouates;Plan-les-Ouates;+41227925770;;;+41227925770;REG principal;sadegul-elu@hotmail.com;;sadegul-elu@hotmail.com;REG;https://www.paristanbul.ch/;https://www.paristanbul.ch/;non necessaire;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-81895;1-1QHXYH;;46.16931696327484;6.120090060143145;SITG REG + site web public si disponible;2026-05-26
46285;PARISTANBUL Sàrl;PARISTANBUL Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Saint-Julien 119;1228;Plan-les-Ouates;Plan-les-Ouates;+41227925770;;;+41227925770;REG principal;farukumut73@gmail.com;;farukumut73@gmail.com;REG;https://www.paristanbul.ch;https://www.paristanbul.ch/;non necessaire;;;3-5 travailleurs;;;;1-1QHXYH;CHE499354242;46.16931696327484;6.120090060143145;SITG REG + site web public si disponible;2026-05-26
81324;PGC Company Sàrl;PGC Company Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Pré-Fleuri 5;1228;Plan-les-Ouates;Plan-les-Ouates;+41228800618;;;+41228800618;REG principal;info@le-cinq.ch;;info@le-cinq.ch;REG;https://le-cinq.ch;https://le-cinq.ch/;non necessaire;;;6-9 travailleurs;;;;1-4XH-69785;CHE484741475;46.16709668972942;6.107430685991745;SITG REG + site web public si disponible;2026-05-26
58747;Pietro Nardoni;Pietro Nardoni;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Bois-Ecard 4;1228;Plan-les-Ouates;Plan-les-Ouates;+41774307145;;;+41774307145;REG principal;info@latelierteacup.ch;;info@latelierteacup.ch;REG;https://www.latelierteacup.ch;https://www.latelierteacup.ch/;non necessaire;;;1-2 travailleurs;;;;1-4DV758;CHE453031171;46.16661926793276;6.131700190950449;SITG REG + site web public si disponible;2026-05-26
60379;Pinto Monteiro Fernanda - Steak House Palace Restaurant Lounge Bar;Pinto Monteiro Fernanda - Steak House Palace Restaurant Lounge Bar;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Pré-Fleuri 15;1228;Plan-les-Ouates;Plan-les-Ouates;+41227943819;;;+41227943819;REG principal;contact@steakhousepalace.ch;;contact@steakhousepalace.ch;REG;;;site absent;;;3-5 travailleurs;;;;1-4HRA4O;CHE294135447;46.165586283157715;6.108930998673637;SITG REG + site web public si disponible;2026-05-26
29053;Pizzeria Chez Pépé;Pizzeria Chez Pépé;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Daru 13;1228;Plan-les-Ouates;Plan-les-Ouates;+41227713332;;;+41227713332;REG principal;;;;non trouve;;;site absent;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-64217;1-3MTKTA;;46.16513529051879;6.112531387893474;SITG REG + site web public si disponible;2026-05-26
43294;POROLI CHIDINI S&D (Saveurs et Délices) Service de restauration et Traiteur;POROLI CHIDINI S&D (Saveurs et Délices) Service de restauration et Traiteur;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Base 24;1228;Plan-les-Ouates;Plan-les-Ouates;;;;;non trouve;;;;non trouve;;;site absent;;;;;;;1-5Y9IG4;CHE440262554;46.1727002972806;6.109495492912567;SITG REG + site web public si disponible;2026-05-26
81417;"Relais Minute Papillon, Montanier";"Relais Minute Papillon, Montanier";Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route d'Annecy 4;1228;Plan-les-Ouates;Plan-les-Ouates;+41223116681;;;+41223116681;REG principal;;;;non trouve;;;site absent;;;;;;;1-4XH-69038;CHE425823801;46.1679022649881;6.14027815677656;SITG REG + site web public si disponible;2026-05-26
15656;Restaurant Antes;Restaurant Antes;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Pont-du-Centenaire 109;1228;Plan-les-Ouates;Plan-les-Ouates;+41227949036;;;+41227949036;REG principal;info@antes.ch;;info@antes.ch;REG;https://antes.ch;https://antes.ch/;non necessaire;;;6-9 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-16665;1-4XH-16664;;46.170743581446516;6.10859277376825;SITG REG + site web public si disponible;2026-05-26
6923;Restaurant le 5;Restaurant le 5;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Pré-Fleuri 5;1228;Plan-les-Ouates;Plan-les-Ouates;+41228800618;;;+41228800618;REG principal;info@le-cinq.ch;;info@le-cinq.ch;REG;https://le-cinq.ch;https://le-cinq.ch/;non necessaire;;;6-9 travailleurs;Hôtel/restaurant/bar/dancing;;1-1G11XR;1-4XH-69785;;46.16709668972942;6.107430685991745;SITG REG + site web public si disponible;2026-05-26
8380;Restaurant Le Tourbillon;Restaurant Le Tourbillon;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de la Galaise 21B;1228;Plan-les-Ouates;Plan-les-Ouates;+41223040400;;;+41223040400;REG principal;info@restaurantletourbillon.ch;;info@restaurantletourbillon.ch;REG;https://restaurantletourbillon.ch;https://restaurantletourbillon.ch/;non necessaire;;;6-9 travailleurs;Hôtel/restaurant/bar/dancing;;1-2LC367;1-4XH-73375;;46.165740350052545;6.102749215698408;SITG REG + site web public si disponible;2026-05-26
41287;Ristopasel Sàrl;Ristopasel Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Saint-Julien 138;1228;Plan-les-Ouates;Plan-les-Ouates;+41227711500;;;+41227711500;REG principal;lesmarronniers@gmristopasel.ch;;lesmarronniers@gmristopasel.ch;REG;https://www.restaurantlesmarronniers.ch;https://www.restaurantlesmarronniers.ch/;non necessaire;;;;;;;1-F3BN3;CHE438193062;46.16875710111455;6.118395369890503;SITG REG + site web public si disponible;2026-05-26
98983;Saiffoudine Bacar Pasta Fresca;Saiffoudine Bacar Pasta Fresca;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Rue du Champ-Blanchod 4;1228;Plan-les-Ouates;Plan-les-Ouates;;;;;non trouve;;;;non trouve;;;site absent;;;;;;;1-5T413A;CHE426863648;46.166302655923694;6.108907651091699;SITG REG + site web public si disponible;2026-05-26
64496;SCHEKERS Sàrl;SCHEKERS Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Pont-du-Centenaire 109;1228;Plan-les-Ouates;Plan-les-Ouates;+41227949036;;;+41227949036;REG principal;antes.restaurant@hotmail.ch;;antes.restaurant@hotmail.ch;REG;http://www.antes.ch;http://www.antes.ch/;non necessaire;;;6-9 travailleurs;;;;1-4XH-16664;CHE112155615;46.170743581446516;6.10859277376825;SITG REG + site web public si disponible;2026-05-26
7939;SOFRAT;SOFRAT;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Saint-Julien 163;1228;Plan-les-Ouates;Plan-les-Ouates;+41799468013;;;+41799468013;REG principal;argtim13@gmail.com;;argtim13@gmail.com;REG;;;site absent;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-2M7HS7;1-Y6ULG;;46.167428118339465;6.116161992852815;SITG REG + site web public si disponible;2026-05-26
99519;SOFRAT Sàrl;SOFRAT Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Saint-Julien 163;1228;Plan-les-Ouates;Plan-les-Ouates;;;;;non trouve;;;;non trouve;;;site absent;;;1-2 travailleurs;;;;1-Y6ULG;CHE143727625;46.167428118339465;6.116161992852815;SITG REG + site web public si disponible;2026-05-26
2929;Steak House Palace Lounge Bar;Steak House Palace Lounge Bar;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin du Pré-Fleuri 15;1228;Plan-les-Ouates;Plan-les-Ouates;+41227943819;;;+41227943819;REG principal;contact@steakhousepalace.ch;;contact@steakhousepalace.ch;REG;;;site absent;;;3-5 travailleurs;Hôtel/restaurant/bar/dancing;;1-528H6X;1-4HRA4O;;46.165586283157715;6.108930998673637;SITG REG + site web public si disponible;2026-05-26
32997;SUPERFOOD;SUPERFOOD;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Saint-Julien 116;1228;Plan-les-Ouates;Plan-les-Ouates;+41787243105;;;+41787243105;REG principal;superfood.smashburgers@gmail.com;;superfood.smashburgers@gmail.com;REG;;;site absent;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-78434;1-4XJ2WT;;46.16965092418489;6.11983529904518;SITG REG + site web public si disponible;2026-05-26
29047;Alpe Diffusion;Alpe Diffusion;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin de Valérie 84;1292;Chambésy;Pregny-Chambésy;+41228003770;;;+41228003770;REG principal;info@alpediffusion.ch;;info@alpediffusion.ch;REG;;;site absent;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-64201;1-4XH-64200;;46.249776580548534;6.139575321134673;SITG REG + site web public si disponible;2026-05-26
78917;Alpe Diffusion Sàrl;Alpe Diffusion Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin de Valérie 84;1292;Chambésy;Pregny-Chambésy;+41223071740;;;+41223071740;REG principal;;;;non trouve;;;site absent;;+41223071749;1-2 travailleurs;;;;1-4XH-64200;CHE294332338;46.249776580548534;6.139575321134673;SITG REG + site web public si disponible;2026-05-26
9620;Buvette UN Port;Buvette UN Port;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Route de Lausanne 216;1292;Chambésy;Pregny-Chambésy;+41796861213;;;+41796861213;REG principal;mpont2@hotmail.com;;mpont2@hotmail.com;REG;;;site absent;;;10-19 travailleurs;Hôtel/restaurant/bar/dancing;;1-44L7FR;1-2QVX80;;46.22798178125024;6.149063891346782;SITG REG + site web public si disponible;2026-05-26
21733;Café 9;Café 9;Etablissement;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Place de Chambésy 9;1292;Chambésy;Pregny-Chambésy;+41227580575;;;+41227580575;REG principal;oyilesarl@bluewin.ch;;oyilesarl@bluewin.ch;REG;http://www.cafe9.ch;http://www.cafe9.ch/;non necessaire;;;1-2 travailleurs;Hôtel/restaurant/bar/dancing;;1-4XH-43123;1-4XH-43122;;46.24208688015642;6.143208374456634;SITG REG + site web public si disponible;2026-05-26
45220;Casa Ampa Sàrl;Casa Ampa Sàrl;Entreprise;Restaurant/cafe/snack/tea-room;561001;"Restaurants, cafés, snack-bar, tea-rooms et salons de dégustation de glaces";;Chemin de Malvand 14;1292;Chambésy;Pregny-Chambésy;;;;;non trouve;;;;non trouve;;;site absent;;;3-5 travailleurs;;;;1-1DUGN9;CHE180353658;46.24660633659882;6.146216662454133;SITG REG + site web public si disponible;2026-05-26
